"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL138821";"";"None";"270.40";"0";"3.93";"10b";"CN(C)CCn1ccc2ccc(-c3ccsc3)cc21";"Ki";"'='";"7.3";"nM";"8.14";"";"";"UO_0000065";"30.09";"0.58";"4.21";"99.59";"0";"CHEMBL616929";"Displacement of [3H]5-HT from human 5-hydroxytryptamine 1D receptor expressed in Chinese hamster ovary cells (CHO cells)";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145755";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3308072";"";"";"";"7.3"
"CHEMBL138462";"";"None";"270.38";"0";"3.01";"12c";"CN(C)CCn1ccc2ccc(C3=CCOCC3)cc21";"Ki";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"27.72";"0.51";"4.48";"43.07";"0";"CHEMBL616929";"Displacement of [3H]5-HT from human 5-hydroxytryptamine 1D receptor expressed in Chinese hamster ovary cells (CHO cells)";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145755";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3308072";"";"";"";"32.0"
"CHEMBL469345";"";"None";"416.53";"0";"3.26";"5";"Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)CC3)cccc2n1";"Ki";"'='";"0.3162";"nM";"9.50";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL1248647";"Antagonist activity against human recombinant 5HT1D receptor expressed in CHO cells assessed as inhibition of 5HT-induced [35S]GTPgammaS binding by scintillation proximity assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240442";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";"";"9.5"
"CHEMBL1241641";"";"None";"493.53";"1";"5.00";"9";"Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4nc(C(F)(F)F)cn4-5)CC3)cccc2n1";"Ki";"'='";"0.1259";"nM";"9.90";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1248647";"Antagonist activity against human recombinant 5HT1D receptor expressed in CHO cells assessed as inhibition of 5HT-induced [35S]GTPgammaS binding by scintillation proximity assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240442";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";"";"";"9.9"
"CHEMBL317535";"";"None";"260.34";"0";"2.45";"42";"CCOC(=O)c1[nH]c2ccccc2c1CCN(C)C";"Ki";"'='";"330.0";"nM";"6.48";"";"";"UO_0000065";"24.90";"0.47";"4.03";"14.30";"0";"CHEMBL616915";"Binding affinity against 5-hydroxytryptamine 1D receptor in CHO cells using [3H]5-HT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134783";"1";"Scientific Literature";"J Med Chem";"2001";"CHEMBL3308072";"";"";"";"330.0"
"CHEMBL313452";"";"None";"469.51";"1";"5.08";"4";"NC(=O)c1ccc2c(c1)CCOC2CCN1CC=C(c2c[nH]c3cc(C(F)(F)F)ccc23)CC1";"Ki";"'='";"122.0";"nM";"6.91";"";"";"UO_0000065";"14.73";"0.28";"1.83";"9.69";"0";"CHEMBL616919";"Binding affinity towards human 5-hydroxytryptamine 1D receptor in L-M(tk-) cells using [3H]GR-125743 as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137925";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"122.0"
"CHEMBL147677";"";"None";"464.57";"1";"2.41";"4l";"NCCc1c[nH]c2ccc(OCCNC(=O)NCCOc3ccc4[nH]cc(CCN)c4c3)cc12";"Ki";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL616928";"Ability to inhibit the forskolin-stimulated c-AMP formation mediated by human 5-hydroxytryptamine 1D receptor in CHO-K1 cells";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129591";"1";"Scientific Literature";"J Med Chem";"1996";"CHEMBL3307512";"";"";"";"0.4"
"CHEMBL71838";"";"None";"409.53";"0";"2.88";"(S)-(-)-10";"CNC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc(OC)cc2)CC1";"Ki";"'='";"0.9";"nM";"9.05";"";"";"UO_0000065";"22.09";"0.41";"6.17";"16.74";"0";"CHEMBL616742";"The compound was tested for CNS binding affinity towards 5-hydroxytryptamine 1D receptor from cloned gorilla membranes expressed in cultured HEK 293 cells";"B";"BAO_0000219";"cell-based format";"Gorilla gorilla";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131250";"1";"Scientific Literature";"J Med Chem";"1998";"CHEMBL3307715";"";"";"";"0.9"
"CHEMBL1744041";"";"None";"284.45";"0";"4.39";"R-6d";"CCCN(CC(C)C)[C@@H]1CCc2ccc3[nH]ccc3c2C1";"Ki";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"26.21";"0.48";"3.07";"39.18";"0";"CHEMBL617305";"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor alpha expressed in CHO cells, by using [3H]5-HT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128739";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308072";"";"";"";"35.0"
"CHEMBL420191";"";"None";"346.47";"0";"4.75";"7f";"CCCN(Cc1ccccc1)C1CCc2ccc3[nH]cc(C=O)c3c2C1";"Ki";"'='";"33.0";"nM";"7.48";"";"";"UO_0000065";"21.59";"0.39";"2.73";"20.72";"0";"CHEMBL617305";"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor alpha expressed in CHO cells, by using [3H]5-HT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128739";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308072";"";"";"";"33.0"
"CHEMBL144397";"";"None";"506.61";"2";"1.73";"4m";"NCCc1c[nH]c2ccc(OCC(=O)NCCCNC(=O)COc3ccc4[nH]cc(CCN)c4c3)cc12";"Ki";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL616928";"Ability to inhibit the forskolin-stimulated c-AMP formation mediated by human 5-hydroxytryptamine 1D receptor in CHO-K1 cells";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129591";"1";"Scientific Literature";"J Med Chem";"1996";"CHEMBL3307512";"";"";"";"0.3"
"CHEMBL188486";"";"None";"631.74";"2";"6.29";"2";"CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)/C=C/c1ccccc1.O=C(O)C(F)(F)F";"Ki";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"13.13";"0.24";"0.51";"19.11";"0";"CHEMBL839352";"Binding affinity towards human 5-hydroxytryptamine receptor 1D expressed in CHO cells using the radioligand [3H]5-HT";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142810";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";"";"-6.8"
"CHEMBL83617";"";"None";"419.50";"0";"4.20";"2";"NC(=O)c1ccc2c(c1)CCOC2CCN1CC=C(c2c[nH]c3cc(F)ccc23)CC1";"Ki";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"19.30";"0.36";"3.90";"11.35";"0";"CHEMBL893266";"Displacement of [3H]GR-125743 from human 5HT1D expressed in LM(tk-) cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148000";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"8.0"
"CHEMBL69943";"";"None";"423.60";"0";"4.69";"6k";"CCCN(CCCCN1C(=O)CC(C)(C)CC1=O)C1CCc2ccc3[nH]ccc3c2C1";"Ki";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"17.91";"0.33";"2.90";"13.45";"0";"CHEMBL617305";"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor alpha expressed in CHO cells, by using [3H]5-HT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128739";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308072";"";"";"";"26.0"
"CHEMBL2112307";"";"None";"420.48";"0";"4.46";"26";"NC(=O)c1ccc2c(c1)CCOC2CCN1CC=C(c2ccc(F)c3ccoc23)CC1";"Ki";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"18.00";"0.33";"3.11";"11.02";"0";"CHEMBL616919";"Binding affinity towards human 5-hydroxytryptamine 1D receptor in L-M(tk-) cells using [3H]GR-125743 as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137925";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"27.0"
"CHEMBL97158";"";"None";"473.02";"0";"4.62";"2, SB-331711";"Cc1c(S(=O)(=O)Nc2ccc3nccc(N4CCNCC4)c3c2)sc2ccc(Cl)cc12";"Ki";"'='";"630.96";"nM";"6.20";"";"";"UO_0000065";"13.11";"0.27";"1.58";"8.34";"0";"CHEMBL616855";"Binding affinity to human cloned 5-hydroxytryptamine 1D receptor in CHO cells using [3H]5-HT as radioligand";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134724";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";"";"";"-6.2"
"CHEMBL521235";"";"None";"229.33";"0";"2.56";"4";"CN1CCC(c2c[nH]c3ccc(N)cc23)CC1";"Ki";"'='";"39.6";"nM";"7.40";"";"";"UO_0000065";"32.28";"0.59";"4.84";"16.43";"0";"CHEMBL965238";"Displacement of [3H]5-hydroxytryptamine from human cloned 5HT1D receptor expressed in CHOK1 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150432";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3307512";"";"";"";"39.6"
"CHEMBL496520";"";"None";"420.49";"0";"3.38";"6";"Cc1ccc2c(N3CCN(CCc4ccc5c(c4F)NC(=O)CO5)CC3)cccc2n1";"Ki";"'='";"0.3981";"nM";"9.40";"";"";"UO_0000065";"22.35";"0.41";"6.02";"16.29";"0";"CHEMBL938540";"Displacement of [3H]5HT from human 5HT1D receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152215";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3308072";"";"";"";"9.4"
"CHEMBL241500";"";"None";"465.98";"0";"4.86";"24";"Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)ccc(Cl)c2n1";"Ki";"'='";"63.1";"nM";"7.20";"";"";"UO_0000065";"15.45";"0.30";"2.34";"11.30";"0";"CHEMBL885593";"Displacement of [3H]5-HT from human cloned 5HT1D receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139046";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";"";"-7.2"
"CHEMBL1744039";"";"None";"312.46";"0";"4.21";"R-7d";"CCCN(CC(C)C)[C@@H]1CCc2ccc3[nH]cc(C=O)c3c2C1";"Ki";"'='";"6.5";"nM";"8.19";"";"";"UO_0000065";"26.20";"0.49";"3.98";"22.68";"0";"CHEMBL617305";"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor alpha expressed in CHO cells, by using [3H]5-HT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128739";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308072";"";"";"";"6.5"
"CHEMBL84171";"";"None";"431.54";"0";"4.07";"6";"COc1ccc2[nH]cc(C3=CCN(CCC4OCCc5cc(C(N)=O)ccc54)CC3)c2c1";"Ki";"'='";"31.0";"nM";"7.51";"";"";"UO_0000065";"17.40";"0.32";"3.44";"9.32";"0";"CHEMBL616919";"Binding affinity towards human 5-hydroxytryptamine 1D receptor in L-M(tk-) cells using [3H]GR-125743 as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137925";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"31.0"
"CHEMBL125745";"";"None";"300.38";"0";"2.38";"44";"NCCc1cccc2c1ccn2S(=O)(=O)c1ccccc1";"Ki";"'='";"4.5";"nM";"8.35";"";"";"UO_0000065";"27.79";"0.54";"5.97";"12.82";"0";"CHEMBL616915";"Binding affinity against 5-hydroxytryptamine 1D receptor in CHO cells using [3H]5-HT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134783";"1";"Scientific Literature";"J Med Chem";"2001";"CHEMBL3308072";"";"";"";"4.5"
"CHEMBL98965";"";"None";"487.05";"0";"4.88";"6i";"CCc1c(S(=O)(=O)Nc2ccc3nccc(N4CCNCC4)c3c2)sc2ccc(Cl)cc12";"Ki";"'='";"2511.89";"nM";"5.60";"";"";"UO_0000065";"11.50";"0.24";"0.72";"7.53";"0";"CHEMBL616855";"Binding affinity to human cloned 5-hydroxytryptamine 1D receptor in CHO cells using [3H]5-HT as radioligand";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134724";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";"";"";"-5.6"
"CHEMBL312525";"";"None";"256.35";"0";"2.84";"7a";"CCCNC1CCc2ccc3[nH]cc(C=O)c3c2C1";"Ki";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"29.52";"0.54";"4.73";"16.86";"0";"CHEMBL617305";"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor alpha expressed in CHO cells, by using [3H]5-HT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128739";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308072";"";"";"";"27.0"
"CHEMBL469345";"";"None";"416.53";"0";"3.26";"5";"Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)CC3)cccc2n1";"Ki";"'='";"0.1";"nM";"10.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1293143";"Antagonist activity at human 5-HT1D receptor expressed in CHO cells assessed as inhibition of GTPgammaS binding by scintillation proximity assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1287678";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";"";"10.0"
"CHEMBL1289163";"";"None";"430.53";"0";"3.90";"14";"Cc1ccc2c(N3CCN(CCc4c(F)ccc5c4ccc(=O)n5C)CC3)cccc2n1";"Ki";"'='";"0.3981";"nM";"9.40";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1293143";"Antagonist activity at human 5-HT1D receptor expressed in CHO cells assessed as inhibition of GTPgammaS binding by scintillation proximity assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1287678";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";"";"9.4"
"CHEMBL509314";"";"None";"827.08";"2";"12.00";"11";"O=C(Nc1ccc2[nH]cc(C3CCN(CCCCCCCCCCCN4CCC(c5c[nH]c6ccc(NC(=O)c7ccc(F)cc7)cc56)CC4)CC3)c2c1)c1ccc(F)cc1";"Ki";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"9.53";"0.18";"-4.11";"8.19";"0";"CHEMBL965238";"Displacement of [3H]5-hydroxytryptamine from human cloned 5HT1D receptor expressed in CHOK1 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150432";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3307512";"";"";"";"13.0"
"CHEMBL302263";"";"None";"366.43";"0";"4.89";"27";"CCCN(CCC)C1CCc2ccc3[nH]cc(C(=O)C(F)(F)F)c3c2C1";"Ki";"'='";"112.0";"nM";"6.95";"";"";"UO_0000065";"18.97";"0.37";"2.06";"19.25";"0";"CHEMBL617092";"Binding affinity against 5-hydroxytryptamine 1D receptor alpha expressed in CHO-K1 cells, using [3H]-5-HT as the radioligand.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128401";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3307512";"";"";"";"112.0"
"CHEMBL191980";"";"None";"430.38";"1";"5.05";"8";"Cc1ccc2c(OCCN3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)cccc2n1";"Ki";"'='";"2511.89";"nM";"5.60";"";"";"UO_0000065";"13.01";"0.26";"0.55";"19.58";"0";"CHEMBL838507";"Displacement of [3H]5-HT from human 5-hydroxytryptamine 1D receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139504";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308072";"";"";"";"-5.6"
"CHEMBL191921";"";"None";"412.54";"0";"4.29";"12";"Cc1ccc2c(OCCN3CCN(Cc4cccc5ncccc45)CC3)cccc2n1";"Ki";"'='";"2.512";"nM";"8.60";"";"";"UO_0000065";"20.85";"0.38";"4.31";"20.73";"0";"CHEMBL838507";"Displacement of [3H]5-HT from human 5-hydroxytryptamine 1D receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139504";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308072";"";"";"";"-8.6"
"CHEMBL1644980";"";"None";"487.99";"1";"7.25";"8b";"OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccccc2)c2ccccc2)CC1";"Ki";"'='";"628.0";"nM";"6.20";"";"";"UO_0000065";"12.71";"0.25";"-1.05";"26.43";"0";"CHEMBL4260798";"Displacement of [3H]5-CT from human 5-HT1D receptor expressed in HEK293T cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4257579";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"628.0"
"CHEMBL70985";"";"None";"344.47";"0";"4.88";"23";"CCCN(CCC)C1CCc2cc(F)c3[nH]cc(C(=O)CC)c3c2C1";"Ki";"'='";"36.0";"nM";"7.44";"";"";"UO_0000065";"21.61";"0.41";"2.56";"20.62";"0";"CHEMBL617092";"Binding affinity against 5-hydroxytryptamine 1D receptor alpha expressed in CHO-K1 cells, using [3H]-5-HT as the radioligand.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128401";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3307512";"";"";"";"36.0"
"CHEMBL4218679";"";"None";"213.33";"0";"1.99";"23";"C[C@@H]1SC(c2ccsc2)=N[C@H]1CO";"Ki";"'='";"8600.0";"nM";"5.07";"";"";"UO_0000065";"23.74";"0.53";"3.08";"15.54";"0";"CHEMBL4192991";"Displacement of [3H]5-CT from human 5-HT1D receptor expressed in HEKT cells after 90 mins by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190286";"1";"Scientific Literature";"J Nat Prod";"2017";"None";"";"";"";"8600.0"
"CHEMBL138872";"";"None";"304.46";"0";"2.92";"11b";"CN(C)CCn1ccc2ccc(C3(O)CCSCC3)cc21";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"28.57";"0.57";"5.78";"30.63";"0";"CHEMBL616929";"Displacement of [3H]5-HT from human 5-hydroxytryptamine 1D receptor expressed in Chinese hamster ovary cells (CHO cells)";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145755";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3308072";"";"";"";"2.0"
"CHEMBL310744";"";"None";"422.50";"0";"3.23";"21";"NC(=O)c1ccc2c(c1)CCOC2CCN1CCN(c2c[nH]c3cc(F)ccc23)CC1";"Ki";"'='";"74.0";"nM";"7.13";"";"";"UO_0000065";"16.88";"0.31";"3.90";"9.56";"0";"CHEMBL616919";"Binding affinity towards human 5-hydroxytryptamine 1D receptor in L-M(tk-) cells using [3H]GR-125743 as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137925";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"74.0"
"CHEMBL190190";"";"None";"400.53";"0";"4.22";"15";"Cc1ccc2c(OCCN3CCN(Cc4cccc5cc[nH]c45)CC3)cccc2n1";"Ki";"'='";"3.162";"nM";"8.50";"";"";"UO_0000065";"21.22";"0.39";"4.28";"19.15";"0";"CHEMBL838507";"Displacement of [3H]5-HT from human 5-hydroxytryptamine 1D receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139504";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308072";"";"";"";"-8.5"
"CHEMBL4210782";"";"None";"227.31";"0";"2.07";"1j";"Cc1ccc(-c2n[nH]c3c2CCNCC3)cc1";"Ki";"'='";"165.0";"nM";"6.78";"";"";"UO_0000065";"29.84";"0.54";"4.71";"16.66";"0";"CHEMBL4199351";"Displacement of [3H]LSD from human 5-HT1D receptor expressed in HEK cell membranes after 1.5 hrs by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1983";"Serotonin 1d (5-HT1d) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196105";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"165.0"
