"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL121913";"";"None";"391.86";"0";"1.70";"9r";"COc1cc(N)c(Cl)cc1C(=O)OCCN1CCN(c2ncccn2)CC1";"Ki";"'='";"2.47";"nM";"8.61";"";"";"UO_0000065";"21.97";"0.44";"6.91";"9.18";"0";"CHEMBL620702";"Binding affinity was determined against cloned 5-hydroxytryptamine 4C receptor isoform expressed in COS-7 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"COS-7";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133682";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307648";"";"";"";"2.47"
"CHEMBL433149";"";"None";"561.10";"1";"3.75";"20";"COc1cc(N)c(Cl)cc1C(=O)OCCN1CCC(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)CC1";"Ki";"'='";"264.0";"nM";"6.58";"";"";"UO_0000065";"11.72";"0.24";"2.83";"5.76";"0";"CHEMBL620705";"Binding affinity towards cloned human 5-hydroxytryptamine 4E receptor expressed in C6 glial cells using [3H]GR-113808 as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"C6";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145804";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3308345";"";"";"";"264.0"
"CHEMBL2179583";"";"None";"448.54";"0";"2.33";"4";"CC(C)n1c(=O)n(C(=O)NCC2CCN(CC3(O)CCOCC3)CC2)c2cc(F)ccc21";"Ki";"'='";"4.9";"nM";"8.31";"";"";"UO_0000065";"18.53";"0.35";"5.98";"9.37";"0";"CHEMBL2185668";"Displacement of [3H]GR113808 from human 5HT4E receptor expressed in CHO cells after 30 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176907";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";"";"4.9"
"CHEMBL539652";"";"None";"297.79";"0";"1.66";"1b";"COc1cc(N)c(Cl)cc1C(=O)NCC1CCNCC1";"Ki";"'='";"316.23";"nM";"6.50";"";"";"UO_0000065";"21.83";"0.44";"4.84";"8.51";"0";"CHEMBL1051848";"Displacement of [H]GR-113808 from human 5HT4C receptor expressed in HEK293 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153520";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";"";"";"6.5"
"CHEMBL563276";"";"None";"456.93";"0";"2.42";"6g";"COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCN2C(=O)c3ccccc3C2=O)CC1";"Ki";"'='";"7943.28";"nM";"5.10";"";"";"UO_0000065";"11.16";"0.22";"2.68";"4.86";"0";"CHEMBL1051848";"Displacement of [H]GR-113808 from human 5HT4C receptor expressed in HEK293 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153520";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";"";"";"5.1"
"CHEMBL557867";"";"None";"499.01";"0";"3.59";"6h";"COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCCCN2C(=O)c3ccccc3C2=O)CC1";"Ki";"'='";"19.95";"nM";"7.70";"";"";"UO_0000065";"15.43";"0.30";"4.11";"7.34";"0";"CHEMBL1051848";"Displacement of [H]GR-113808 from human 5HT4C receptor expressed in HEK293 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153520";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";"";"";"7.7"
"CHEMBL549998";"";"None";"476.04";"0";"3.35";"6l";"COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCCCCCCS(=O)(=O)O)CC1";"Ki";"'='";"15848.93";"nM";"4.80";"";"";"UO_0000065";"10.08";"0.21";"1.45";"3.94";"0";"CHEMBL1051848";"Displacement of [H]GR-113808 from human 5HT4C receptor expressed in HEK293 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153520";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";"";"";"4.8"
"CHEMBL1632176";"";"None";"447.54";"0";"3.76";"32";"O=C(O)c1ccc(CN2CCC(CNC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1";"Ki";"'='";"5.012";"nM";"8.30";"";"";"UO_0000065";"18.55";"0.34";"4.54";"9.90";"0";"CHEMBL1640597";"Displacement of [3H]GR113808 from human 5HT4 receptor expressed in HEK293 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1629440";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307715";"";"";"";"8.3"
"CHEMBL2113160";"";"None";"1204.40";"None";"None";"18";"COc1cc(N)c(Cl)cc1C(=O)OCCN1CCC(NC(=O)CCCCCCCCCCNc2nc(NCCCCCCCCCCC(=O)NC3CCN(CCOC(=O)c4cc(Cl)c(N)cc4OC)CC3)nc(NCc3ccccc3)n2)CC1";"Ki";"'='";"113.0";"nM";"6.95";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL894634";"Displacement of [3H]GR-113808 from human 5HT4e receptor expressed in C6 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"C6";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148748";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3308345";"";"";"";"113.0"
"CHEMBL390205";"";"None";"779.76";"2";"4.16";"14";"COc1cc(N)c(Cl)cc1C(=O)OCCN1CCC(NC(=O)CCCCCNC(=O)C2CCN(CCOC(=O)c3cc(Cl)c(N)cc3OC)CC2)CC1";"Ki";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL894634";"Displacement of [3H]GR-113808 from human 5HT4e receptor expressed in C6 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"C6";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148748";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3308345";"";"";"";"7.0"
"CHEMBL2113291";"";"None";"955.68";"3";"8.72";"13";"COc1cc(N)c(Cl)cc1C(=O)OCCN1CCC(NC(=O)CCCN(CCCc2ccc(CCCN(CCCC(=O)NC3CCCCC3)C(=O)OC(C)(C)C)cc2)C(=O)OC(C)(C)C)CC1";"Ki";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL894634";"Displacement of [3H]GR-113808 from human 5HT4e receptor expressed in C6 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"C6";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148748";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3308345";"";"";"";"34.0"
"CHEMBL390202";"";"None";"1152.32";"None";"None";"9b";"COc1cc(N)c(Cl)cc1C(=O)OCCN1CCC(NC(=O)CCCN(CCCc2cccc(CCCN(CCCC(=O)NC3CCN(CCOC(=O)c4cc(Cl)c(N)cc4OC)CC3)C(=O)C(C)(C)C)c2)C(=O)C(C)(C)C)CC1";"Ki";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL894634";"Displacement of [3H]GR-113808 from human 5HT4e receptor expressed in C6 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"C6";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148748";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3308345";"";"";"";"15.0"
"CHEMBL2179585";"";"None";"372.51";"1";"5.04";"1b";"CCCCN1CCC(COc2noc3cccc(OC4CCCC4)c23)CC1";"Ki";"'='";"0.74";"nM";"9.13";"";"";"UO_0000065";"24.51";"0.46";"4.09";"19.13";"0";"CHEMBL2185685";"Displacement of [3H]GR113808 from human 5HT4D receptor expressed in HEK293 cells after 30 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176907";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307715";"";"";"";"0.74"
"CHEMBL552484";"";"None";"568.21";"2";"6.12";"6u";"COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCCCCCCN(C)CCc2c[nH]c3ccccc23)CC1";"Ki";"'='";"1.259";"nM";"8.90";"";"";"UO_0000065";"15.66";"0.30";"2.78";"10.27";"0";"CHEMBL1051848";"Displacement of [H]GR-113808 from human 5HT4C receptor expressed in HEK293 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153520";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";"";"";"8.9"
"CHEMBL539713";"";"None";"549.76";"1";"4.21";"11";"CC(C)n1c(=O)c(C(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3CCCCCCCN2CCC[C@@H]2C(N)=O)cc2ccccc21";"Ki";"'='";"1.995";"nM";"8.70";"";"";"UO_0000065";"15.83";"0.30";"4.49";"8.64";"0";"CHEMBL1051848";"Displacement of [H]GR-113808 from human 5HT4C receptor expressed in HEK293 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153520";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";"";"";"8.7"
"CHEMBL2181188";"";"None";"368.91";"1";"5.54";"4l";"CCCN1CCC(COc2nc3c(Cl)cccc3c3ccccc23)CC1";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"22.50";"0.44";"2.76";"32.73";"0";"CHEMBL2188202";"Displacement of [3H]GR113808 from human recombinant 5HT4R expressed in HEK293T cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176996";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3706569";"";"";"";"5.0"
"CHEMBL2179582";"PF-03382792";"1.0";"433.52";"0";"2.41";"3";"CC1(C)C(=O)N(C(=O)NCC2CCN(CC3(O)CCOCC3)CC2)c2cc(F)ccc21";"Ki";"'='";"6.3";"nM";"8.20";"";"";"UO_0000065";"18.92";"0.36";"5.79";"9.99";"0";"CHEMBL2185668";"Displacement of [3H]GR113808 from human 5HT4E receptor expressed in CHO cells after 30 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176907";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";"";"6.3"
"CHEMBL2179588";"";"None";"374.53";"1";"5.14";"1e";"CCCCN1CCC(COc2noc3cccc(OCC(C)(C)C)c23)CC1";"Ki";"'='";"5.2";"nM";"8.28";"";"";"UO_0000065";"22.12";"0.42";"3.14";"17.36";"0";"CHEMBL2185685";"Displacement of [3H]GR113808 from human 5HT4D receptor expressed in HEK293 cells after 30 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176907";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307715";"";"";"";"5.2"
"CHEMBL2179677";"";"None";"464.05";"1";"6.10";"12d";"CC(C)n1cc2c(OCC3CCN(CCc4ccccc4)CC3)nc3ccccc3c2c1.Cl";"Ki";"'='";"125.89";"nM";"6.90";"";"";"UO_0000065";"16.14";"0.29";"0.80";"22.78";"0";"CHEMBL2184357";"Displacement of [3H](1-(2-(methylsulfonamido)ethyl)piperidin-4-yl)methyl 1-methyl-1H-indole-3-carboxylate from human 5HT4R expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176961";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307715";"";"";"";"6.9"
"CHEMBL2179679";"";"None";"351.49";"0";"4.62";"12b";"CCCCN1CCC(COc2nc3ccccc3c3cn(C)cc23)CC1";"Ki";"'='";"7.943";"nM";"8.10";"";"";"UO_0000065";"23.04";"0.43";"3.48";"26.74";"0";"CHEMBL2184357";"Displacement of [3H](1-(2-(methylsulfonamido)ethyl)piperidin-4-yl)methyl 1-methyl-1H-indole-3-carboxylate from human 5HT4R expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176961";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307715";"";"";"";"8.1"
"CHEMBL1258338";"";"None";"441.37";"0";"3.93";"9";"CCCCN1CCC(COC(=O)c2cc(Br)c(NC)c3c2OCCO3)CC1";"Ki";"'='";"4.5";"nM";"8.35";"";"";"UO_0000065";"18.91";"0.42";"4.42";"13.90";"0";"CHEMBL1259740";"Displacement of [3H]GR113808 from human recombinant 5HT4 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255169";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307715";"";"";"";"4.5"
"CHEMBL2179676";"";"None";"445.01";"0";"3.15";"12e";"Cl.Cn1cc2c(OCC3CCN(CCN4CCOCC4)CC3)nc3ccccc3c2c1";"Ki";"'='";"2.512";"nM";"8.60";"";"";"UO_0000065";"21.05";"0.39";"5.45";"20.11";"0";"CHEMBL2184357";"Displacement of [3H](1-(2-(methylsulfonamido)ethyl)piperidin-4-yl)methyl 1-methyl-1H-indole-3-carboxylate from human 5HT4R expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176961";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307715";"";"";"";"8.6"
"CHEMBL2179703";"";"None";"421.97";"0";"2.20";"11x";"CNC(=O)CCN1CCC(CNC(=O)c2nn(C(C)C)c3ccccc23)CC1.Cl";"Ki";"'='";"0.5012";"nM";"9.30";"";"";"UO_0000065";"24.12";"0.45";"7.10";"11.73";"0";"CHEMBL2184357";"Displacement of [3H](1-(2-(methylsulfonamido)ethyl)piperidin-4-yl)methyl 1-methyl-1H-indole-3-carboxylate from human 5HT4R expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176961";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307715";"";"";"";"9.3"
"CHEMBL1632156";"";"None";"343.43";"0";"2.47";"8";"O=C(O)CCCN1CCC(CNC(=O)c2c[nH]c3ccccc23)CC1";"Ki";"'='";"3630.78";"nM";"5.44";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1640596";"Antagonistic activity at human 5HT4 receptor expressed in HEK293 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1629440";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307715";"";"";"";"5.44"
"CHEMBL2179586";"";"None";"372.51";"0";"4.90";"1c";"CCCCN1CCC(COc2noc3cccc(OCC4CCC4)c23)CC1";"Ki";"'='";"0.97";"nM";"9.01";"";"";"UO_0000065";"24.20";"0.46";"4.11";"18.88";"0";"CHEMBL2185685";"Displacement of [3H]GR113808 from human 5HT4D receptor expressed in HEK293 cells after 30 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176907";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307715";"";"";"";"0.97"
"CHEMBL560940";"";"None";"316.41";"0";"1.94";"4b";"CC(C)n1c(=O)n(C(=O)NCC2CCNCC2)c2ccccc21";"Ki";"'='";"39.81";"nM";"7.40";"";"";"UO_0000065";"23.39";"0.44";"5.46";"10.87";"0";"CHEMBL1051848";"Displacement of [H]GR-113808 from human 5HT4C receptor expressed in HEK293 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153520";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";"";"";"7.4"
"CHEMBL562477";"";"None";"327.81";"0";"1.12";"6d";"COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCO)CC1";"Ki";"'='";"199.53";"nM";"6.70";"";"";"UO_0000065";"20.44";"0.42";"5.58";"7.63";"0";"CHEMBL1051848";"Displacement of [H]GR-113808 from human 5HT4C receptor expressed in HEK293 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153520";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";"";"";"6.7"
"CHEMBL555447";"";"None";"411.97";"0";"3.46";"6f";"COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCCCCCCO)CC1";"Ki";"'='";"79.43";"nM";"7.10";"";"";"UO_0000065";"17.23";"0.35";"3.64";"8.08";"0";"CHEMBL1051848";"Displacement of [H]GR-113808 from human 5HT4C receptor expressed in HEK293 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153520";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";"";"";"7.1"
"CHEMBL563261";"";"None";"425.57";"0";"3.47";"7e";"CC(C)n1c(=O)c(C(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3CCCCCO)cc2ccccc21";"Ki";"'='";"63.1";"nM";"7.20";"";"";"UO_0000065";"16.92";"0.32";"3.73";"9.66";"0";"CHEMBL1051848";"Displacement of [H]GR-113808 from human 5HT4C receptor expressed in HEK293 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153520";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";"";"";"7.2"
"CHEMBL555210";"";"None";"623.89";"2";"7.30";"7u";"CC(C)n1c(=O)c(C(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3CCCCCCCCN(C)CCc2c[nH]c3ccccc23)cc2ccccc21";"Ki";"'='";"3.162";"nM";"8.50";"";"";"UO_0000065";"13.62";"0.25";"1.20";"11.59";"0";"CHEMBL1051848";"Displacement of [H]GR-113808 from human 5HT4C receptor expressed in HEK293 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153520";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";"";"";"8.5"
"CHEMBL123377";"";"None";"389.88";"0";"2.91";"9a";"COc1cc(N)c(Cl)cc1C(=O)OCCN1CCN(c2ccccc2)CC1";"Ki";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"19.59";"0.39";"4.73";"11.23";"0";"CHEMBL620701";"Binding affinity was determined against cloned 5-hydroxytryptamine 4A receptor isoform expressed in COS-7 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"COS-7";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133682";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307648";"";"";"";"23.0"
"CHEMBL2179583";"";"None";"448.54";"0";"2.33";"4";"CC(C)n1c(=O)n(C(=O)NCC2CCN(CC3(O)CCOCC3)CC2)c2cc(F)ccc21";"Ki";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"19.55";"0.37";"6.44";"9.88";"0";"CHEMBL2185685";"Displacement of [3H]GR113808 from human 5HT4D receptor expressed in HEK293 cells after 30 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176907";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307715";"";"";"";"1.7"
"CHEMBL390075";"";"None";"849.90";"3";"6.11";"15";"COc1cc(N)c(Cl)cc1C(=O)OCCN1CCC(NC(=O)CCCCCCCCCCNC(=O)C2CCN(CCOC(=O)c3cc(Cl)c(N)cc3OC)CC2)CC1";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL894634";"Displacement of [3H]GR-113808 from human 5HT4e receptor expressed in C6 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"C6";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148748";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3308345";"";"";"";"20.0"
"CHEMBL2113284";"";"None";"1176.25";"None";"None";"8b";"COc1cc(N)c(Cl)cc1C(=O)OCCN1CCC(NC(=O)CCCN(CC#Cc2cccc(C#CCN(CCCC(=O)NC3CCN(CCOC(=O)c4cc(Cl)c(N)cc4OC)CC3)C(=O)OC(C)(C)C)c2)C(=O)OC(C)(C)C)CC1";"Ki";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL894634";"Displacement of [3H]GR-113808 from human 5HT4e receptor expressed in C6 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"C6";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148748";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3308345";"";"";"";"8.0"
"CHEMBL1258672";"";"None";"338.42";"0";"3.24";"18";"CCCCN1CCC(COC(=O)c2ccc(N)c(OCF)c2)CC1";"Ki";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"22.96";"0.44";"4.53";"11.99";"0";"CHEMBL1259740";"Displacement of [3H]GR113808 from human recombinant 5HT4 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255169";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307715";"";"";"";"17.0"
"CHEMBL121776";"";"None";"391.86";"0";"1.70";"9t";"COc1cc(N)c(Cl)cc1C(=O)OCCN1CCN(c2cnccn2)CC1";"Ki";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"22.59";"0.45";"7.15";"9.44";"0";"CHEMBL620706";"Binding affinity was determined against cloned 5-hydroxytryptamine 4E receptor isoform expressed in C6 glial cells incubated with 0.2 nM [3H]GR-113808";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"C6";"None";"";"";"";"CHEMBL1875";"Serotonin 4 (5-HT4) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133682";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3308345";"";"";"";"1.4"
