"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1094370";"";"None";"360.87";"0";"3.66";"6x";"O=S(=O)(c1cccc(Cl)c1)c1cn(C2CCNC2)c2ccccc12";"Ki";"'='";"3.2";"nM";"8.49";"";"";"UO_0000065";"23.54";"0.48";"4.83";"16.62";"0";"CHEMBL1099713";"Displacement of [3H]LSD from human 5-HT6 receptor expressed in human HeLa cells after 2 hrs";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154965";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308376";"";"";"";"3.2"
"CHEMBL1080729";"";"None";"377.47";"0";"3.56";"6cc";"O=S(=O)(c1cn(C2CCNC2)c2ccccc12)c1cccc2cccnc12";"Ki";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"23.38";"0.45";"5.26";"13.79";"0";"CHEMBL1099713";"Displacement of [3H]LSD from human 5-HT6 receptor expressed in human HeLa cells after 2 hrs";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154965";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308376";"";"";"";"1.5"
"CHEMBL263700";"";"None";"308.38";"0";"3.14";"36";"CN(C)CCc1cn(C(=O)c2ccccc2)c2ccc(O)cc12";"Ki";"'='";"54.0";"nM";"7.27";"";"";"UO_0000065";"23.57";"0.43";"4.13";"15.98";"0";"CHEMBL618094";"Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134783";"1";"Scientific Literature";"J Med Chem";"2001";"CHEMBL3308376";"";"";"";"54.0"
"CHEMBL185672";"";"None";"342.46";"0";"3.34";"8q";"Cc1ccc(S(=O)(=O)c2cn(CCN(C)C)c3ccccc23)cc1";"Ki";"'='";"57.0";"nM";"7.24";"";"";"UO_0000065";"21.15";"0.41";"3.90";"17.12";"0";"CHEMBL829617";"Binding affinity against human 5-hydroxytryptamine 6 receptor transfected in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138014";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308376";"";"";"";"57.0"
"CHEMBL212178";"";"None";"304.42";"0";"2.59";"6a";"CN(C)CCc1cccc(NS(=O)(=O)c2ccccc2)c1";"Ki";"'='";"52.0";"nM";"7.28";"";"";"UO_0000065";"23.93";"0.47";"4.69";"14.74";"0";"CHEMBL854532";"Binding affinity to human 5HT6 receptor in HEK293 cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146007";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307715";"";"";"";"52.0"
"CHEMBL212995";"";"None";"302.40";"0";"1.93";"20a";"O=S(=O)(c1ccccc1)c1cccc(N2CCNCC2)c1";"Ki";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"29.50";"0.58";"6.99";"18.05";"0";"CHEMBL854532";"Binding affinity to human 5HT6 receptor in HEK293 cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146007";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307715";"";"";"";"1.2"
"CHEMBL212063";"";"None";"276.36";"0";"1.99";"6c";"NCCc1cccc(NS(=O)(=O)c2ccccc2)c1";"Ki";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"27.78";"0.55";"5.69";"10.64";"0";"CHEMBL854532";"Binding affinity to human 5HT6 receptor in HEK293 cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146007";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307715";"";"";"";"21.0"
"CHEMBL236772";"";"None";"409.43";"0";"3.81";"4i";"O=S(=O)(c1cccc(C(F)(F)F)c1)c1cn(C2CCCNC2)c2ncccc12";"Ki";"'='";"4.6";"nM";"8.34";"";"";"UO_0000065";"20.36";"0.41";"4.53";"13.03";"0";"CHEMBL897862";"Displacement of [3H]LSD from cloned human 5HT6 expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149666";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308376";"";"";"";"4.6"
"CHEMBL399013";"";"None";"341.44";"0";"2.75";"3i";"CN1CCC(n2cc(S(=O)(=O)c3ccccc3)c3cccnc32)C1";"Ki";"'='";"2.5";"nM";"8.60";"";"";"UO_0000065";"25.19";"0.49";"5.85";"15.58";"0";"CHEMBL897862";"Displacement of [3H]LSD from cloned human 5HT6 expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149666";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308376";"";"";"";"2.5"
"CHEMBL360181";"";"None";"314.41";"0";"2.69";"8f";"CNCCn1cc(S(=O)(=O)c2ccccc2)c2ccccc21";"Ki";"'='";"15.5";"nM";"7.81";"";"";"UO_0000065";"24.84";"0.48";"5.12";"15.28";"0";"CHEMBL829617";"Binding affinity against human 5-hydroxytryptamine 6 receptor transfected in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138014";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308376";"";"";"";"15.5"
"CHEMBL198941";"";"None";"423.37";"0";"4.82";"11q";"CN1CCC[C@H]1Cc1cn(S(=O)(=O)c2ccc(Cl)c(Cl)c2)c2ccccc12";"Ki";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"18.71";"0.40";"3.10";"18.72";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"12.0"
"CHEMBL578411";"";"None";"292.39";"0";"2.56";"10";"c1ccc(Cc2nc3c(N4CCNCC4)cccc3[nH]2)cc1";"Ki";"'='";"31.0";"nM";"7.51";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1040064";"Antagonist activity at human 5HT6 receptor expressed in COS7 cells assessed as inhibition of serotonin-induced cAMP accumulation by HTRF assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156827";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307648";"";"";"";"31.0"
"CHEMBL566218";"";"None";"356.47";"0";"4.06";"13";"CN1CCN(c2cccc3[nH]c(Cc4cccc5ccccc45)nc23)CC1";"Ki";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1040064";"Antagonist activity at human 5HT6 receptor expressed in COS7 cells assessed as inhibition of serotonin-induced cAMP accumulation by HTRF assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156827";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307648";"";"";"";"27.0"
"CHEMBL371132";"";"None";"356.42";"0";"3.39";"8e";"O=S(=O)(c1cccc(F)c1)n1cc(C2=CCCNC2)c2ccccc21";"Ki";"'='";"8.5";"nM";"8.07";"";"";"UO_0000065";"22.64";"0.44";"4.68";"15.79";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"8.5"
"CHEMBL382297";"";"None";"407.32";"0";"4.56";"8q";"O=S(=O)(c1ccc(Cl)c(Cl)c1)n1cc(C2=CCCNC2)c2ccccc21";"Ki";"'='";"48.0";"nM";"7.32";"";"";"UO_0000065";"17.97";"0.38";"2.76";"14.32";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"48.0"
"CHEMBL1642418";"";"None";"468.80";"0";"4.05";"7g";"CN1CCN(c2cn(S(=O)(=O)c3cccc(Cl)c3)c3ccc(Br)cc23)CC1";"Ki";"'='";"7.8";"nM";"8.11";"";"";"UO_0000065";"17.30";"0.41";"4.06";"17.80";"0";"CHEMBL1647453";"Displacement of [3H]LSD from human cloned 5HT6 receptor expressed in human HeLa cells by glass fiber filtration assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641587";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308376";"";"";"";"7.8"
"CHEMBL371176";"";"None";"410.33";"0";"3.59";"18";"O=S(=O)(c1ccccc1Cl)n1ccc2c(N3CCNCC3)c(Cl)ccc21";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"21.93";"0.47";"5.41";"16.56";"0";"CHEMBL872163";"Displacement of [3H]LSD from human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143480";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"-9.0"
"CHEMBL282971";"";"None";"492.07";"0";"4.96";"(R)-4";"COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN2CCC[C@@H]2C1";"Ki";"'='";"0.7943";"nM";"9.10";"";"";"UO_0000065";"18.49";"0.39";"4.14";"14.71";"0";"CHEMBL620788";"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 6 receptor in HeLa cells, using [3H]5-LSD as radioligand; n=3";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135108";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"CHEMBL3308376";"";"";"";"-9.1"
"CHEMBL431298";"";"None";"452.00";"0";"4.08";"3, SB-271046";"COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"19.91";"0.42";"4.92";"12.74";"1";"CHEMBL927702";"Displacement of [3H]LSD from human cloned 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140794";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307715";"";"";"";"1.0"
"CHEMBL1922617";"";"None";"386.26";"0";"2.80";"9";"CNc1nn2c(N)c(Cl)c(C)nc2c1S(=O)(=O)c1cccc(Cl)c1";"Ki";"'='";"18.62";"nM";"7.73";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1924994";"Inhibition of human recombinant 5-HT6 receptor expressed in human HEK293 cells assessed as inhibition of serotonin-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921770";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3307715";"";"";"";"7.73"
"CHEMBL76237";"";"None";"358.46";"0";"2.99";"4a, MS-245";"COc1ccc2c(c1)c(CCN(C)C)cn2S(=O)(=O)c1ccccc1";"Ki";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"24.21";"0.47";"5.69";"16.84";"1";"CHEMBL944975";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140744";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3307715";"";"";"";"2.1"
"CHEMBL93868";"";"None";"328.44";"0";"2.98";"9b";"CN(C)CCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12";"Ki";"'='";"2.9";"nM";"8.54";"";"";"UO_0000065";"25.99";"0.51";"5.56";"20.18";"1";"CHEMBL899100";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138245";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3308376";"";"";"";"2.9"
"CHEMBL175471";"";"None";"421.57";"1";"5.01";"19m";"CCN(CC)CCc1c[nH]c2ccc(NS(=O)(=O)c3ccc4ccccc4c3)cc12";"Ki";"'='";"40.8";"nM";"7.39";"";"";"UO_0000065";"17.53";"0.34";"2.38";"11.33";"0";"CHEMBL826384";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145196";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3307715";"";"";"";"40.8"
"CHEMBL606704";"";"None";"434.36";"0";"4.03";"(R)-15j";"O=S(=O)(Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1)c1ccc(Br)cc1";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"19.62";"0.45";"4.49";"11.52";"0";"CHEMBL830434";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141169";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308376";"";"";"";"3.0"
"CHEMBL3785278";"";"None";"364.47";"0";"2.21";"30";"CCN/C(=N\S(=O)(=O)c1cccc(OC)c1)N1CC2(C=N1)CCCC2";"Ki";"'='";"97.1";"nM";"7.01";"";"";"UO_0000065";"19.24";"0.38";"4.80";"8.41";"0";"CHEMBL3789139";"Displacement of [3H]-N-Methyl-Lysergic acid diethylamide from human 5-HT6 receptor expressed in CHO cells after 30 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3784972";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3308072";"";"";"";"97.1"
"CHEMBL3786563";"";"None";"349.46";"0";"1.78";"26";"CCN/C(=N\S(=O)(=O)c1cccc(N)c1)N1CC2(C=N1)CCCC2";"Ki";"'='";"97.2";"nM";"7.01";"";"";"UO_0000065";"20.07";"0.40";"5.23";"7.00";"0";"CHEMBL3789139";"Displacement of [3H]-N-Methyl-Lysergic acid diethylamide from human 5-HT6 receptor expressed in CHO cells after 30 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3784972";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3308072";"";"";"";"97.2"
"CHEMBL97637";"";"None";"444.56";"0";"4.11";"6d";"O=S(=O)(Nc1ccc2nccc(N3CCNCC3)c2c1)c1ccc(-c2ccccc2)cc1";"Ki";"'='";"0.5012";"nM";"9.30";"";"";"UO_0000065";"20.92";"0.40";"5.19";"12.51";"0";"CHEMBL619952";"Binding affinity to human cloned 5-HT6 receptor in HeLa cells using [3H]- LSD as radioligand";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134724";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308376";"";"";"";"-9.3"
"CHEMBL460626";"";"None";"393.47";"0";"3.22";"3k";"O=S(=O)(c1ccc2oc(N3CCNCC3)nc2c1)c1cccc2ccccc12";"Ki";"'='";"52.0";"nM";"7.28";"";"";"UO_0000065";"18.51";"0.36";"4.06";"9.66";"0";"CHEMBL1033191";"Displacement of [3H]LSD from human cloned 5HT6 receptor expressed in human HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136861";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308376";"";"";"";"52.0"
"CHEMBL459988";"";"None";"407.50";"0";"3.57";"3n";"CN1CCN(c2nc3c(S(=O)(=O)c4cccc5ccccc45)cccc3o2)CC1";"Ki";"'='";"9.7";"nM";"8.01";"";"";"UO_0000065";"19.66";"0.38";"4.44";"12.02";"0";"CHEMBL1033191";"Displacement of [3H]LSD from human cloned 5HT6 receptor expressed in human HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136861";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308376";"";"";"";"9.7"
"CHEMBL606870";"";"None";"434.36";"0";"4.03";"(S)-15j";"O=S(=O)(Nc1ccc2[nH]cc(C[C@@H]3CCCN3)c2c1)c1ccc(Br)cc1";"Ki";"'='";"57.0";"nM";"7.24";"";"";"UO_0000065";"16.68";"0.38";"3.21";"9.79";"0";"CHEMBL830434";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141169";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308376";"";"";"";"57.0"
"CHEMBL197845";"";"None";"390.90";"0";"3.01";"8w";"Cc1cc(Cl)n(CS(=O)(=O)n2cc(C3=CCCNC3)c3ccccc32)n1";"Ki";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"20.71";"0.43";"5.09";"11.75";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"8.0"
"CHEMBL371292";"";"None";"340.45";"0";"3.35";"9a (enantiomer 1)";"O=S(=O)(c1ccccc1)n1cc(C2CCCNC2)c2ccccc21";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"25.03";"0.48";"5.17";"16.68";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"3.0"
"CHEMBL195922";"";"None";"445.01";"1";"5.35";"10x";"Cc1c(S(=O)(=O)n2cc(C[C@H]3CCCN3)c3ccccc32)sc2ccc(Cl)cc12";"Ki";"'='";"283.7";"nM";"6.55";"";"";"UO_0000065";"14.71";"0.31";"1.20";"12.81";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"283.7"
"CHEMBL427354";"";"None";"275.40";"0";"4.58";"6";"CN(C)CCC1=C/C(=C\c2ccccc2)c2ccccc21";"Ki";"'='";"57.0";"nM";"7.24";"";"";"UO_0000065";"26.30";"0.47";"2.66";"223.58";"0";"CHEMBL829048";"Binding affinity against human 5-Hydroxytryptamine 6 receptor expressed in HEK293 cells using [3H]LSD done for 90 minutes at pH 7.4 at room temperature";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143518";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307715";"";"";"";"57.0"
"CHEMBL370719";"";"None";"407.32";"0";"4.56";"8o";"O=S(=O)(c1cccc(Cl)c1Cl)n1cc(C2=CCCNC2)c2ccccc21";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"18.90";"0.40";"3.14";"15.07";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"20.0"
"CHEMBL606547";"";"None";"403.94";"0";"4.26";"(R)-13c";"CN1CCC[C@@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccccc3Cl)cc12";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"22.28";"0.46";"4.74";"13.80";"0";"CHEMBL830434";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141169";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308376";"";"";"";"1.0"
"CHEMBL434932";"";"None";"439.40";"0";"4.34";"11u";"CN1CCC[C@H]1Cc1cn(S(=O)(=O)c2ccc(Br)s2)c2ccccc12";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"19.40";"0.47";"4.18";"20.14";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"3.0"
"CHEMBL362628";"";"None";"423.95";"0";"3.44";"19b";"CN(C)CCc1c[nH]c2ccc(NS(=O)(=O)c3c(Cl)nc4sccn34)cc12";"Ki";"'='";"2.2";"nM";"8.66";"";"";"UO_0000065";"20.42";"0.44";"5.22";"10.49";"0";"CHEMBL826384";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145196";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3307715";"";"";"";"2.2"
