"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL14345";"";"None";"414.39";"0";"4.77";"11";"COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cncc(-c3cccnc3)c1)CC2";"Ki";"'='";"63.1";"nM";"7.20";"";"";"UO_0000065";"17.37";"0.33";"2.43";"10.69";"0";"CHEMBL616877";"Binding affinity towards human cloned 5-hydroxytryptamine receptor 2A in HEK293 cells, using [3H]ketanserin as radioligand.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132976";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307715";"";"";"";"-7.2"
"CHEMBL51";"KETANSERIN";"4.0";"395.43";"0";"2.42";"Ketanserin";"O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1";"Ki";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"24.08";"0.45";"7.10";"12.67";"1";"CHEMBL3413555";"Displacement of [3H]ketanserin from human 5-HT2A receptor expressed in HEK-293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407464";"1";"Scientific Literature";"Eur J Med Chem";"2015";"CHEMBL3307715";"";"";"";"0.3"
"CHEMBL3664829";"";"None";"442.60";"0";"4.23";"BDBM107513";"O=C(C[C@H]1CCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1";"Ki";"'='";"27.96";"nM";"7.55";"";"227064";"UO_0000065";"17.07";"0.32";"3.32";"12.58";"0";"CHEMBL3705629";"Biochemical Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638396";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"27.96"
"CHEMBL3664864";"";"None";"476.64";"0";"3.09";"BDBM107549";"O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1CCS(=O)(=O)C1";"Ki";"'='";"4.57";"nM";"8.34";"";"227099";"UO_0000065";"17.50";"0.35";"5.25";"9.82";"0";"CHEMBL3705629";"Biochemical Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638396";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"4.57"
"CHEMBL3642816";"";"None";"430.59";"0";"2.36";"BDBM106551";"CC[C@@H](O)CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1";"Ki";"'='";"42.0";"nM";"7.38";"";"225169";"UO_0000065";"17.13";"0.32";"5.02";"9.47";"0";"CHEMBL3707789";"Radioligand Binding Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639183";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"42.0"
"CHEMBL4207585";"";"None";"502.53";"2";"5.30";"9b";"CC(=O)c1c(OCCCCN2CCN(c3ccccc3C(F)(F)F)CC2)ccc2c(C)cc(=O)oc12";"Ki";"'='";"48.7";"nM";"7.31";"";"";"UO_0000065";"14.55";"0.28";"2.01";"11.61";"0";"CHEMBL4186929";"Displacement of [3H]-ketanserin from human 5-HT2A receptor expressed in CHO-K1 cell membranes after 60 mins by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184192";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";"";"48.7"
"CHEMBL328595";"";"None";"296.39";"0";"4.47";"29";"CCN(C)CCc1c(-c2cccc(F)c2)[nH]c2ccccc12";"Ki";"'='";"0.08";"nM";"10.10";"";"";"UO_0000065";"34.07";"0.63";"5.63";"53.06";"0";"CHEMBL617061";"Displacement of [3H]ketanserin from CHO cells expressing human 5-hydroxytryptamine 2A receptor.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132836";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"CHEMBL3308072";"";"";"";"0.08"
"CHEMBL715";"OLANZAPINE";"4.0";"312.44";"0";"3.44";"Olanzapine";"Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1";"Ki";"'='";"5.6";"nM";"8.25";"";"";"UO_0000065";"26.41";"0.51";"4.81";"26.73";"1";"CHEMBL4354012";"Displacement of [3H]ketanserin from human 5HT2A receptor expressed in CHOK1 cells incubated for 1 hr by liquid scintillation counter method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4351001";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"5.6"
"CHEMBL191054";"";"None";"236.75";"0";"2.37";"1 (10aS)";"Cc1c(Cl)ccc2c1N1[C@H](CNC[C@H]1C)C2";"Ki";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"32.61";"0.66";"5.35";"50.56";"0";"CHEMBL861242";"Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139653";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3308072";"";"";"";"19.0"
"CHEMBL383051";"";"None";"233.31";"0";"0.95";"17";"COCc1ccc2c(n1)N1[C@@H](CNC[C@H]1C)C2";"Ki";"'='";"565.0";"nM";"6.25";"";"";"UO_0000065";"26.78";"0.50";"5.30";"16.71";"0";"CHEMBL861242";"Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139653";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3308072";"";"";"";"565.0"
"CHEMBL4442456";"";"None";"389.48";"0";"3.80";"12; PZ-570";"O=S(=O)(c1ccc2ncccc2c1)n1cc(C2=CCNCC2)c2ccccc21";"Ki";"'='";"1412.0";"nM";"5.85";"";"";"UO_0000065";"15.02";"0.29";"2.05";"9.14";"0";"CHEMBL4426353";"Displacement of [3H]-Ketanserin from human 5-HT2A receptor expressed in HEK293 cells by microbeta liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4425120";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"CHEMBL3307715";"";"";"";"1412.0"
"CHEMBL4090568";"";"None";"408.53";"0";"3.23";"9";"O=C1COc2ccccc2N1CCCN1CCN(c2nsc3ccccc23)CC1";"Ki";"'='";"5.754";"nM";"8.24";"";"";"UO_0000065";"20.17";"0.39";"5.01";"16.85";"0";"CHEMBL4000282";"Displacement of [3H]ketanserin from human 5-HT2A receptor expressed in F1pIn CHO cell membranes after 1 hr by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4000143";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"8.24"
"CHEMBL3642788";"";"None";"456.51";"0";"2.13";"BDBM106523";"O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)C(O)C(F)(F)F";"Ki";"'='";"11.4";"nM";"7.94";"";"225282";"UO_0000065";"17.40";"0.34";"5.81";"10.19";"0";"CHEMBL3707789";"Radioligand Binding Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639183";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"11.4"
"CHEMBL3402663";"";"None";"366.73";"0";"4.46";"(-)-5h";"CN(C)[C@@H]1Cc2ccccc2[C@@H](c2ccc(Br)cc2)C1.Cl";"Ki";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"20.16";"0.45";"2.20";"205.48";"0";"CHEMBL3406942";"Displacement of [3H]Ketanserin from human 5-HT2A receptor expressed in HEK293 cells by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400036";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"CHEMBL3307715";"";"";"";"220.0"
"CHEMBL3642798";"";"None";"492.62";"0";"3.18";"BDBM106533";"O=C(Cc1ccc2c(c1)OCO2)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1";"Ki";"'='";"33.7";"nM";"7.47";"";"225292";"UO_0000065";"15.17";"0.28";"4.29";"9.81";"0";"CHEMBL3707789";"Radioligand Binding Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639183";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"33.7"
"CHEMBL3735756";"";"None";"447.58";"1";"5.15";"6c";"COc1ccc(CCN(CCCc2ccccc2)CCc2ccc3c(c2)OCO3)cc1OC";"Ki";"'='";"165.0";"nM";"6.78";"";"";"UO_0000065";"15.15";"0.28";"1.63";"16.89";"0";"CHEMBL3736694";"Displacement of [3H]ketanserin from human recombinant 5-HT2A receptor expressed in HEKT cell membrane after 90 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEKT";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734659";"1";"Scientific Literature";"Medchemcomm";"2015";"None";"";"";"";"165.0"
"CHEMBL3818989";"";"None";"279.38";"0";"3.71";"11";"O=C(CCCN1CCc2ccccc2C1)c1ccccc1";"Ki";"'='";"3.9";"nM";"8.41";"";"";"UO_0000065";"30.10";"0.55";"4.70";"41.40";"0";"CHEMBL3821448";"Displacement of [3H]Ketanserin from human 5-HT2A receptor expressed in cell membranes after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817758";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"3.9"
"CHEMBL3818200";"";"None";"304.39";"0";"3.58";"12";"N#Cc1ccc(C(=O)CCCN2CCc3ccccc3C2)cc1";"Ki";"'='";"22.91";"nM";"7.64";"";"";"UO_0000065";"25.10";"0.45";"4.06";"17.32";"0";"CHEMBL3821448";"Displacement of [3H]Ketanserin from human 5-HT2A receptor expressed in cell membranes after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817758";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"7.64"
"CHEMBL603430";"";"None";"342.46";"0";"3.49";"18b";"CCN(C)CCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12";"Ki";"'='";"222.0";"nM";"6.65";"";"";"UO_0000065";"19.43";"0.38";"3.16";"12.51";"0";"CHEMBL1043359";"Inhibition of [3H]ketanserin binding to human 5HT2A receptor expressed in CHO cells after 1 hr by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152674";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308072";"";"";"";"222.0"
"CHEMBL606191";"";"None";"469.26";"1";"5.52";"20";"COc1ccc(NC(=O)Nc2ccc(C(F)(F)F)cc2)cc1-c1c(Br)cnn1C";"Ki";"'='";"0.3162";"nM";"9.50";"";"";"UO_0000065";"20.24";"0.45";"3.98";"13.93";"0";"CHEMBL1074222";"Displacement of [3H]DOI from human recombinant 5HT2A receptor expressed in HEK293 cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157565";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307715";"";"";"";"9.5"
"CHEMBL608425";"";"None";"426.27";"0";"4.37";"25";"COc1ccc(NC(=O)Nc2cccc(C#N)c2)cc1-c1c(Br)cnn1C";"Ki";"'='";"0.5012";"nM";"9.30";"";"";"UO_0000065";"21.82";"0.47";"4.93";"10.11";"0";"CHEMBL1074222";"Displacement of [3H]DOI from human recombinant 5HT2A receptor expressed in HEK293 cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157565";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307715";"";"";"";"9.3"
"CHEMBL606622";"";"None";"447.31";"1";"5.69";"27";"COc1ccc(NC(=O)Nc2ccc(F)cc2)cc1-c1c(Br)cnn1C(C)C";"Ki";"'='";"0.2512";"nM";"9.60";"";"";"UO_0000065";"21.46";"0.47";"3.91";"14.08";"0";"CHEMBL1074222";"Displacement of [3H]DOI from human recombinant 5HT2A receptor expressed in HEK293 cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157565";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307715";"";"";"";"9.6"
"CHEMBL276673";"";"None";"253.14";"0";"2.75";"R4C1 Table 3";"CC(N)Cn1ccc2cc(Br)ccc21";"Ki";"'='";"159.0";"nM";"6.80";"";"";"UO_0000065";"26.86";"0.66";"4.05";"21.97";"1";"CHEMBL1176402";"Displacement of [3H]methylspiperone from human cloned 5HT2A receptor expressed in HEK293 cells after 90 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177649";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307715";"";"";"";"159.0"
"CHEMBL1278019";"";"None";"393.50";"0";"4.51";"57";"O=C(O)C1(F)CCCN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1";"Ki";"'='";"79.43";"nM";"7.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1287094";"Antagonist activity at human 5HT2A receptor expressed in HEK cells assessed as inhibition of intracellular calcium accumulation by aequorin assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1275351";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307715";"";"";"";"7.1"
"CHEMBL1277769";"";"None";"389.54";"0";"4.81";"52";"CC1(C(=O)O)CCN(C2CCC3(Cc4ccccc4Cc4ccccc43)C2)CC1";"Ki";"'='";"39.81";"nM";"7.40";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1287094";"Antagonist activity at human 5HT2A receptor expressed in HEK cells assessed as inhibition of intracellular calcium accumulation by aequorin assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1275351";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307715";"";"";"";"7.4"
"CHEMBL221866";"";"None";"545.52";"1";"4.67";"49";"COc1ccc(Cn2nnc(C(=O)NCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)c2C)cc1";"Ki";"'='";"3.2";"nM";"8.49";"";"";"UO_0000065";"15.57";"0.31";"3.82";"11.25";"0";"CHEMBL3614295";"Displacement of [3H]ketanserin from human 5-HT2A receptor expressed in HEK293 cell membranes by radioligand competition binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3612016";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"CHEMBL3307715";"";"";"";"3.2"
"CHEMBL3613879";"";"None";"456.38";"0";"3.98";"56";"Clc1cccc(N2CCN(CCCc3cn(-c4ccn5nccc5c4)nn3)CC2)c1Cl";"Ki";"'='";"5.3";"nM";"8.28";"";"";"UO_0000065";"18.13";"0.36";"4.30";"15.19";"0";"CHEMBL3614295";"Displacement of [3H]ketanserin from human 5-HT2A receptor expressed in HEK293 cell membranes by radioligand competition binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3612016";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"CHEMBL3307715";"";"";"";"5.3"
"CHEMBL1831166";"";"None";"458.58";"1";"6.30";"9f";"COc1cc2c(cc1OC)CN(CCCCn1cc(-c3ccc(F)cc3)c3ccccc31)CC2";"Ki";"'='";"1270.0";"nM";"5.90";"";"";"UO_0000065";"12.86";"0.24";"-0.40";"22.14";"0";"CHEMBL1833376";"Displacement of [3H]8-OH-DPAT from human 5HT2A receptor expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1828538";"1";"Scientific Literature";"Eur J Med Chem";"2011";"CHEMBL3307715";"";"";"";"1270.0"
"CHEMBL349543";"";"None";"299.42";"0";"4.51";"1e";"c1ccc(CNCC2c3ccccc3Cc3ccccc32)cc1";"Ki";"'='";"721.0";"nM";"6.14";"";"";"UO_0000065";"20.51";"0.36";"1.63";"51.06";"0";"CHEMBL616895";"Displacement of [3H]ketanserin from 5-hydroxytryptamine 2A receptor expressed NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134215";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3307716";"";"";"";"721.0"
"CHEMBL46979";"";"None";"235.33";"0";"3.17";"11";"NCC12CCC(c3ccccc31)c1ccccc12";"Ki";"'='";"770.0";"nM";"6.11";"";"";"UO_0000065";"25.98";"0.46";"2.94";"23.50";"0";"CHEMBL617344";"Binding affinity was performed using [3H]ketanserin as the radioligand and stably transfected NIH3T3 cells expressing the 5-hydroxytryptamine 2A receptor (GF-62 cells).";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135604";"1";"Scientific Literature";"J Med Chem";"2002";"CHEMBL3307716";"";"";"";"770.0"
"CHEMBL52592";"";"None";"442.44";"1";"5.02";"17";"Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(OCCc3ccccn3)nc1)CC2";"Ki";"'='";"1995.26";"nM";"5.70";"";"";"UO_0000065";"12.88";"0.24";"0.68";"8.46";"0";"CHEMBL616880";"In vitro binding affinity at human cloned 5-hydroxytryptamine 2A receptor of HEK293 cells by [3H]ketanserin displacement.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133278";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"CHEMBL3307715";"";"";"";"-5.7"
"CHEMBL46788";"";"None";"209.29";"0";"2.95";"9";"NCC1Cc2ccccc2-c2ccccc21";"Ki";"'='";"711.0";"nM";"6.15";"";"";"UO_0000065";"29.38";"0.52";"3.20";"23.63";"0";"CHEMBL617344";"Binding affinity was performed using [3H]ketanserin as the radioligand and stably transfected NIH3T3 cells expressing the 5-hydroxytryptamine 2A receptor (GF-62 cells).";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135604";"1";"Scientific Literature";"J Med Chem";"2002";"CHEMBL3307716";"";"";"";"711.0"
"CHEMBL44819";"";"None";"223.32";"0";"2.88";"7";"NCC1c2ccccc2CCc2ccccc21";"Ki";"'='";"112.0";"nM";"6.95";"";"";"UO_0000065";"31.12";"0.56";"4.07";"26.71";"0";"CHEMBL617344";"Binding affinity was performed using [3H]ketanserin as the radioligand and stably transfected NIH3T3 cells expressing the 5-hydroxytryptamine 2A receptor (GF-62 cells).";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135604";"1";"Scientific Literature";"J Med Chem";"2002";"CHEMBL3307716";"";"";"";"112.0"
"CHEMBL329685";"";"None";"279.38";"0";"3.42";"4i";"CNCC1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1";"Ki";"'='";"48.6";"nM";"7.31";"";"";"UO_0000065";"26.18";"0.48";"3.89";"34.40";"0";"CHEMBL617062";"Ability to displace [125I]R91150 from human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"L929";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149209";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3307946";"";"";"";"48.6"
"CHEMBL2397898";"";"None";"230.31";"0";"1.22";"45";"CCc1ccc2c(c1)C[C@@H]1CNCCN1C2=O";"Ki";"'='";"231.0";"nM";"6.64";"";"";"UO_0000065";"28.82";"0.53";"5.42";"20.52";"0";"CHEMBL2400228";"Displacement of [125I]DOI from human recombinant 5-HT2A receptor expressed in HEK293E cells after 45 mins by Top counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293E";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2396562";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"231.0"
"CHEMBL91197";"";"None";"296.39";"0";"4.47";"28";"CCN(C)CCc1c(-c2ccccc2F)[nH]c2ccccc12";"Ki";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"32.13";"0.59";"5.05";"50.04";"0";"CHEMBL617061";"Displacement of [3H]ketanserin from CHO cells expressing human 5-hydroxytryptamine 2A receptor.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132836";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"CHEMBL3308072";"";"";"";"0.3"
"CHEMBL90911";"";"None";"346.40";"1";"5.35";"31";"CCN(C)CCc1c(-c2cccc(C(F)(F)F)c2)[nH]c2ccccc12";"Ki";"'='";"0.13";"nM";"9.89";"";"";"UO_0000065";"28.54";"0.54";"4.54";"51.95";"0";"CHEMBL617061";"Displacement of [3H]ketanserin from CHO cells expressing human 5-hydroxytryptamine 2A receptor.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL224";"Serotonin 2a (5-HT2a) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132836";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"CHEMBL3308072";"";"";"";"0.13"
