"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2058704";"";"None";"319.16";"0";"1.98";"7c";"C/N=C1\NC(=O)/C(=C/c2c[nH]c3ccc(Br)cc23)N1";"Ki";"'='";"93.0";"nM";"7.03";"";"";"UO_0000065";"22.03";"0.51";"5.05";"10.15";"0";"CHEMBL2445946";"Displacement of [3H]LSD from human recombinant 5HT2B receptor stably expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440075";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307715";"";"";"";"93.0"
"CHEMBL3818710";"";"None";"353.89";"0";"3.38";"9";"Cl.[O-][S+](CCCN1CCc2ccccc2C1)c1ccc(F)cc1";"Ki";"'='";"1174.9";"nM";"5.93";"";"";"UO_0000065";"18.68";"0.37";"2.55";"22.55";"0";"CHEMBL3821450";"Displacement of [3H]LSD from human 5-HT2B receptor expressed in cell membranes after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817758";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"5.93"
"CHEMBL92809";"";"None";"601.68";"1";"2.49";"26";"COc1cc(OC)c(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)cc1NS(=O)(=O)c1ccc(NC(C)=O)cc1";"Ki";"'='";"316.23";"nM";"6.50";"";"";"UO_0000065";"10.80";"0.21";"4.01";"3.77";"0";"CHEMBL617791";"Displacement of [3H]-5-5HT from human cloned 5-hydroxytryptamine 2B receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128924";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"CHEMBL3307512";"";"";"";"-6.5"
"CHEMBL293937";"";"None";"394.86";"0";"4.61";"3";"Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(OCc3ccccn3)nc1)CC2";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"17.73";"0.34";"2.39";"10.39";"0";"CHEMBL617787";"In vitro binding affinity at human cloned 5-hydroxytryptamine 2B receptor of HEK293 cells by [3H]5-HT displacement.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133278";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"CHEMBL3307715";"";"";"";"-7.0"
"CHEMBL223292";"";"None";"236.70";"0";"1.75";"41";"Cc1ccc(Cl)c2c1[C@@H]1CNCCN1C2=O";"Ki";"'='";"730.0";"nM";"6.14";"";"Antagonist";"UO_0000065";"25.93";"0.52";"4.39";"18.98";"0";"CHEMBL918966";"Displacement of [3H]LSD from human recombinant 5HT2B expressed in HEK293E cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293E";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142951";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"ANTAGONIST";"";"730.0"
"CHEMBL590531";"";"None";"231.30";"0";"0.86";"(-)-3c";"Cc1ccc2c(c1)N1CCNCCC1NC2=O";"Ki";"'='";"51.0";"nM";"7.29";"";"";"UO_0000065";"31.53";"0.59";"6.43";"16.44";"0";"CHEMBL1066138";"Displacement of [125I]LSD from human recombinant 5HT2B receptor expressed in HEK293E cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293E";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158511";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"51.0"
"CHEMBL198192";"";"None";"346.36";"0";"2.65";"13 table 1";"COc1ccc(N2CCN(c3cccc(F)c3)C2=O)cc1OCCO";"Ki";"'='";"1258.93";"nM";"5.90";"";"";"UO_0000065";"17.03";"0.32";"3.25";"9.48";"0";"CHEMBL872160";"Binding affinity for human 5-hydroxytryptamine 2B receptor expressed in HEK 293 cells using [3H]5-HT";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143636";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307715";"";"";"";"5.9"
"CHEMBL232046";"";"None";"468.00";"1";"5.11";"16";"COc1ccc(N2Cc3c(c4cc(Cl)ccc4n3C)C2=O)cc1OCCN1CCC(C)CC1";"Ki";"'='";"39.81";"nM";"7.40";"";"";"UO_0000065";"15.81";"0.31";"2.29";"15.76";"0";"CHEMBL889894";"Displacement of [3H]5-HT from human 5HT2B receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146275";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";"";"-7.4"
"CHEMBL397259";"";"None";"453.97";"0";"4.87";"11";"COc1ccc(N2Cc3c(c4ccc(Cl)cc4n3C)C2=O)cc1OCCN1CCCCC1";"Ki";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"14.98";"0.29";"1.93";"14.49";"0";"CHEMBL889894";"Displacement of [3H]5-HT from human 5HT2B receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146275";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";"";"-6.8"
"CHEMBL55792";"";"None";"408.89";"1";"5.39";"27";"CCc1ncccc1Oc1ccc(NC(=O)N2CCc3cc(C)c(Cl)cc32)cn1";"Ki";"'='";"50.12";"nM";"7.30";"";"";"UO_0000065";"17.85";"0.34";"1.91";"10.84";"0";"CHEMBL617786";"Binding affinity towards human cloned 5-HT2B receptor of HEK293 cells by displacement of [3H]5-HT";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133064";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"CHEMBL3307715";"";"";"";"-7.3"
"CHEMBL595645";"";"None";"359.42";"0";"3.36";"scheme 3, 29";"C[C@@H]1CNCCN1c1ccc2c(n1)[C@@H](OCc1cc(F)ccc1F)CC2";"Ki";"'='";"83.0";"nM";"7.08";"";"";"UO_0000065";"19.70";"0.37";"3.72";"18.94";"0";"CHEMBL1069955";"Displacement of [125I]DOI from human 5HT2B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153119";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";"";"83.0"
"CHEMBL594717";"";"None";"355.46";"0";"3.53";"32";"Cc1ccc(F)cc1CO[C@H]1CCc2ccc(N3CCNC[C@H]3C)nc21";"Ki";"'='";"7.7";"nM";"8.11";"";"";"UO_0000065";"22.83";"0.43";"4.58";"21.70";"0";"CHEMBL1069955";"Displacement of [125I]DOI from human 5HT2B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153119";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";"";"7.7"
"CHEMBL373531";"";"None";"252.70";"0";"1.45";"43";"COc1ccc(Cl)c2c1[C@@H]1CNCCN1C2=O";"Ki";"'='";"1420.0";"nM";"5.85";"";"Antagonist";"UO_0000065";"23.14";"0.47";"4.40";"14.07";"0";"CHEMBL918966";"Displacement of [3H]LSD from human recombinant 5HT2B expressed in HEK293E cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293E";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142951";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"ANTAGONIST";"";"1420.0"
"CHEMBL375170";"";"None";"296.29";"0";"2.68";"64";"O=C1c2c(cc(C3CC3)cc2C(F)(F)F)[C@@H]2CNCCN12";"Ki";"'='";"209.0";"nM";"6.68";"";"Antagonist";"UO_0000065";"22.54";"0.43";"4.00";"20.66";"0";"CHEMBL918966";"Displacement of [3H]LSD from human recombinant 5HT2B expressed in HEK293E cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293E";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142951";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"ANTAGONIST";"";"209.0"
"CHEMBL127307";"";"None";"251.37";"0";"3.69";"(-)-PAT";"CN(C)[C@@H]1Cc2ccccc2[C@@H](c2ccccc2)C1";"Ki";"'='";"94.0";"nM";"7.03";"";"";"UO_0000065";"27.95";"0.51";"3.34";"216.88";"0";"CHEMBL3406943";"Displacement of [3H]Mesulergine from human 5-HT2B receptor expressed in HEK293 cells by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400036";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"CHEMBL3307715";"";"";"";"94.0"
"CHEMBL405717";"";"None";"210.71";"0";"2.07";"9";"CNc1ccc2c(c1Cl)CCNCC2";"Ki";"'='";"210.0";"nM";"6.68";"";"";"UO_0000065";"31.69";"0.65";"4.61";"27.75";"0";"CHEMBL936731";"Displacement of [3H]5-HT from human 5HT2B receptor expressed in HEK293-EBNA cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144676";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"CHEMBL3833702";"";"";"";"210.0"
"CHEMBL395297";"";"None";"449.38";"1";"5.27";"28";"COc1ccc(N2Cc3cc(Cl)c(Cl)cc3C2=O)cc1OCCN1CCC(C)CC1";"Ki";"'='";"199.53";"nM";"6.70";"";"";"UO_0000065";"14.91";"0.31";"1.43";"15.95";"0";"CHEMBL889870";"Displacement of [3H]5-HT from 5HT2B receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146272";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";"";"-6.7"
"CHEMBL4066784";"";"None";"501.12";"2";"5.31";"7nn";"Cc1cccc(Cl)c1-c1nc(CN2CCC(C(=O)NCCCN3C[C@H](C)C[C@H](C)C3)CC2)c(C)o1";"Ki";"'='";"415.0";"nM";"6.38";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4039794";"Displacement of [3H]LSD from human 5-HT2B receptor expressed in HEK cell membranes after 90 mins by scintillation counting method";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038306";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"415.0"
"CHEMBL274692";"";"None";"413.40";"1";"5.37";"24";"COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(-c3ccncc3)cc1)CC2";"Ki";"'='";"12.59";"nM";"7.90";"";"";"UO_0000065";"19.11";"0.36";"2.53";"14.51";"0";"CHEMBL617780";"Binding affinities towards human cloned 5-hydroxytryptamine 2B receptor in HEK293 cells using [3H]5-HT as radioligand.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132976";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307715";"";"";"";"-7.9"
"CHEMBL88809";"";"None";"586.67";"1";"2.73";"25";"COc1cc(OC)c(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)cc1NS(=O)(=O)c1ccc(C(C)=O)cc1";"Ki";"'='";"251.19";"nM";"6.60";"";"";"UO_0000065";"11.25";"0.22";"3.87";"4.12";"0";"CHEMBL617791";"Displacement of [3H]-5-5HT from human cloned 5-hydroxytryptamine 2B receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128924";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"CHEMBL3307512";"";"";"";"-6.6"
"CHEMBL3970041";"";"None";"433.90";"0";"1.54";"25";"COC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC(C4CC4)C4CC4)nc(Cl)nc31)[C@H](O)[C@@H]2O";"Ki";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"17.79";"0.35";"6.18";"6.31";"0";"CHEMBL3863860";"Displacement of [3H]lysergic from human 5-HT2BR expressed in HEK cell membranes incubated in dark for 90 mins by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3862033";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";"";"";"";"0.019"
"CHEMBL416896";"";"None";"441.45";"1";"5.93";"34";"CCc1cc(NC(=O)N2CCc3cc(OC)c(C(F)(F)F)cc32)cc(-c2cccnc2)c1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"18.12";"0.34";"2.07";"14.69";"0";"CHEMBL617780";"Binding affinities towards human cloned 5-hydroxytryptamine 2B receptor in HEK293 cells using [3H]5-HT as radioligand.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132976";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307715";"";"";"";"-8.0"
"CHEMBL14652";"";"None";"413.40";"1";"5.37";"5";"COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cncc(-c3ccccc3)c1)CC2";"Ki";"'='";"25.12";"nM";"7.60";"";"";"UO_0000065";"18.38";"0.35";"2.23";"13.96";"0";"CHEMBL617788";"Displacement of [3H]5-HT from human 5-hydroxytryptamine 2B receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132976";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307715";"";"";"";"-7.6"
"CHEMBL4212435";"";"None";"273.36";"0";"2.61";"13";"C[C@@H]1SC(c2ccccc2O)=N[C@H]1Cc1c[nH]cn1";"Ki";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"26.81";"0.53";"4.72";"11.96";"0";"CHEMBL4192989";"Displacement of [3H]-LSD from human 5-HT2B receptor expressed in HEK cells after 90 mins by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190286";"1";"Scientific Literature";"J Nat Prod";"2017";"None";"";"";"";"47.0"
"CHEMBL4207355";"";"None";"307.46";"0";"3.89";"25";"CCCCCCOc1ccc(C2=N[C@@H](CO)[C@H](C)S2)cc1";"Ki";"'='";"4300.0";"nM";"5.37";"";"";"UO_0000065";"17.45";"0.35";"1.48";"12.83";"0";"CHEMBL4192989";"Displacement of [3H]-LSD from human 5-HT2B receptor expressed in HEK cells after 90 mins by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190286";"1";"Scientific Literature";"J Nat Prod";"2017";"None";"";"";"";"4300.0"
"CHEMBL3818056";"";"None";"295.38";"0";"3.41";"15";"O=C(CCCN1CCc2ccccc2C1)c1ccc(O)cc1";"Ki";"'='";"354.81";"nM";"6.45";"";"";"UO_0000065";"21.84";"0.40";"3.04";"15.91";"0";"CHEMBL3821450";"Displacement of [3H]LSD from human 5-HT2B receptor expressed in cell membranes after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817758";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"6.45"
"CHEMBL403902";"";"None";"273.77";"0";"2.79";"35a";"Cc1nc2c(c(-c3ccc(Cl)cc3)n1)CCNCC2";"Ki";"'='";"270.0";"nM";"6.57";"";"";"UO_0000065";"23.99";"0.47";"3.78";"17.37";"0";"CHEMBL934033";"Displacement of [3H]mesulergine from human recombinant 5HT2B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141597";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3308072";"";"";"";"270.0"
"CHEMBL271419";"";"None";"319.38";"0";"3.52";"18a";"Fc1ccc(-c2nc(Cc3ccccc3)nc3c2CNCC3)cc1";"Ki";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"17.54";"0.32";"2.08";"14.82";"0";"CHEMBL934033";"Displacement of [3H]mesulergine from human recombinant 5HT2B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141597";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3308072";"";"";"";"2500.0"
"CHEMBL256811";"";"None";"333.41";"0";"3.91";"36a";"Fc1ccc(-c2nc(Cc3ccccc3)nc3c2CNCCC3)cc1";"Ki";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"15.00";"0.27";"1.09";"13.22";"0";"CHEMBL934033";"Displacement of [3H]mesulergine from human recombinant 5HT2B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141597";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3308072";"";"";"";"10000.0"
"CHEMBL403764";"";"None";"319.38";"0";"3.52";"19a";"Fc1ccc(-c2nc(Cc3ccccc3)nc3c2CCNC3)cc1";"Ki";"'='";"310.0";"nM";"6.51";"";"";"UO_0000065";"20.38";"0.37";"2.99";"17.21";"0";"CHEMBL934033";"Displacement of [3H]mesulergine from human recombinant 5HT2B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141597";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3308072";"";"";"";"310.0"
"CHEMBL54719";"";"None";"428.41";"0";"4.98";"1";"Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(OCc3ccccn3)nc1)CC2";"Ki";"'='";"31.62";"nM";"7.50";"";"";"UO_0000065";"17.51";"0.33";"2.52";"11.14";"0";"CHEMBL617787";"In vitro binding affinity at human cloned 5-hydroxytryptamine 2B receptor of HEK293 cells by [3H]5-HT displacement.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133278";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"CHEMBL3307715";"";"";"";"-7.5"
"CHEMBL220115";"";"None";"280.25";"0";"1.79";"63";"C#Cc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21";"Ki";"'='";"2099.0";"nM";"5.68";"";"Antagonist";"UO_0000065";"20.26";"0.39";"3.89";"17.56";"0";"CHEMBL918966";"Displacement of [3H]LSD from human recombinant 5HT2B expressed in HEK293E cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293E";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142951";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"ANTAGONIST";"";"2099.0"
"CHEMBL223272";"";"None";"270.25";"0";"2.19";"36";"C[C@@H]1CNC[C@H]2c3cccc(C(F)(F)F)c3C(=O)N12";"Ki";"'='";"29.0";"nM";"7.54";"";"Antagonist";"UO_0000065";"27.89";"0.54";"5.35";"23.31";"0";"CHEMBL918966";"Displacement of [3H]LSD from human recombinant 5HT2B expressed in HEK293E cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293E";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142951";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"ANTAGONIST";"";"29.0"
"CHEMBL53939";"";"None";"442.44";"1";"5.29";"4";"Cc1cccc(COc2ccc(NC(=O)N3CCc4cc(C)c(C(F)(F)F)cc43)cn2)n1";"Ki";"'='";"25.12";"nM";"7.60";"";"";"UO_0000065";"17.18";"0.32";"2.31";"11.28";"0";"CHEMBL617787";"In vitro binding affinity at human cloned 5-hydroxytryptamine 2B receptor of HEK293 cells by [3H]5-HT displacement.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133278";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"CHEMBL3307715";"";"";"";"-7.6"
"CHEMBL238520";"";"None";"467.52";"0";"4.49";"34";"Cc1ccc2c(OCCN3CCC(Cc4cc5c(cc4F)OCC(=O)N5)CC3)cc(F)cc2n1";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"12.83";"0.24";"1.51";"9.42";"0";"CHEMBL885596";"Displacement of [3H]5-HT from human cloned 5HT2B receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139046";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";"";"-6.0"
"CHEMBL3818989";"";"None";"279.38";"0";"3.71";"11";"O=C(CCCN1CCc2ccccc2C1)c1ccccc1";"Ki";"'='";"275.42";"nM";"6.56";"";"";"UO_0000065";"23.48";"0.43";"2.85";"32.30";"0";"CHEMBL3821450";"Displacement of [3H]LSD from human 5-HT2B receptor expressed in cell membranes after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817758";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"6.56"
"CHEMBL3819427";"";"None";"322.41";"0";"2.81";"13";"NC(=O)c1ccc(C(=O)CCCN2CCc3ccccc3C2)cc1";"Ki";"'='";"588.84";"nM";"6.23";"";"";"UO_0000065";"19.32";"0.35";"3.42";"9.83";"0";"CHEMBL3821450";"Displacement of [3H]LSD from human 5-HT2B receptor expressed in cell membranes after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3817758";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";"";"";"";"6.23"
"CHEMBL234533";"";"None";"449.38";"1";"5.27";"30";"COc1ccc(N2Cc3ccc(Cl)c(Cl)c3C2=O)cc1OCCN1CCC(C)CC1";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"15.58";"0.32";"1.73";"16.66";"0";"CHEMBL889870";"Displacement of [3H]5-HT from 5HT2B receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1833";"Serotonin 2b (5-HT2b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146272";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";"";"-7.0"
